ID,NAME,ADDRESS,TELEPHONE,TYPE,LATITUDE,LONGITUDE,BEDS
167684130,ELMIRA PSYCHIATRIC CENTER,100 WASHINGTON STREET,(607) 737–4711,PSYCHIATRIC,42.09161127,-76.79504971,89
167684223,WESTERN NEW YORK CHILDREN'S PSYCHIATRIC CENTER,1010 EAST AND WEST ROAD,(716) 677-7000,PSYCHIATRIC,42.82386953,-78.73154929,89
16465483,TEXAS COUNTY MEMORIAL HOSPITAL,1333 S. SAM  BOULEVARD,(417) 967-3311,GENERAL ACUTE CARE,37.31612169,-91.96116854,66
8065536,MERCY HOSPITAL LEBANON,100 HOSPITAL DRIVE,(417) 533-6100,GENERAL ACUTE CARE,37.68127753,-92.63394624,58
1365265,SSM HEALTH ST. MARY'S HOSPITAL AUDRAIN,620 EAST MONROE STREET,(573) 582-8100,GENERAL ACUTE CARE,39.17229271,-91.87761104,88
10363565,PUTNAM COUNTY MEMORIAL HOSPITAL,1926 OAK STREET,(660) 947-2411,CRITICAL ACCESS,40.48274509,-93.00564602,15
10465270,MOBERLY REGIONAL MEDICAL CENTER,1515 UNION STREET,(660) 263-8400,GENERAL ACUTE CARE,39.42527118,-92.41365616,100
7963379,MERCY HOSPITAL LINCOLN,1000 EAST CHERRY,(636) 528-8551,CRITICAL ACCESS,38.98348604,-90.96365241,25
167684150,KINGSBORO PSYCHIATRIC CENTER,681 CLARKSON AVE,(718) 221-7700,PSYCHIATRIC,40.65648551,-73.93913475,89
8764628,GENERAL JOHN J. PERSHING MEMORIAL HOSPITAL,130 EAST LOCKLING,(660) 258-2222,CRITICAL ACCESS,39.77460335,-93.0676931,54
15863841,SOUTHEASTHEALTH CENTER OF STODDARD COUNTY,1200 NORTH ONE MILE ROAD,(573) 624-5566,GENERAL ACUTE CARE,36.80747959,-89.96832374,48
11363801,MISSOURI DELTA MEDICAL CENTER,1008 NORTH MAIN STREET,(573) 471-1600,GENERAL ACUTE CARE,36.88984248,-89.58346269,144
167684180,ROCHESTER PSYCHIATRIC CENTER,1111 ELMWOOD AVE,(585) 241-1200,PSYCHIATRIC,43.12331264,-77.61057965,89
8013413,FAXTON-ST. LUKE'S HEALTHCARE - ST. LUKE'S CAMPUS,1656 CHAMPLIN AVE,(315) 624-6000,GENERAL ACUTE CARE,43.09673342,-75.27589377,370
165201,BOONE HOSPITAL CENTER,1600 EAST BROADWAY,(573) 815-8000,GENERAL ACUTE CARE,38.94929679,-92.31581308,392
265203,"RUSK REHAB CENTER, A JV OF HEALTHSOUTH & UNIV.",315 BUSINESS LOOP 70 WEST,(573) 817-2703,REHABILITATION,38.96638205,-92.34210442,60
2465201,"LANDMARK HOSPITAL OF COLUMBIA, LLC",604 OLD HWY 63 N,(573) 499-6600,GENERAL ACUTE CARE,38.95798994,-92.31131232,42
2565201,WOMEN'S AND CHILDREN'S HOSPITAL,404 KEENE STREET COLUMBIA,(573) 875-9200,GENERAL ACUTE CARE,38.95747363,-92.28821141,89
10063353,PIKE COUNTY MEMORIAL HOSPITAL,2305 GEORGIA STREET,(573) 754-5531,CRITICAL ACCESS,39.44066438,-91.06478066,25
9965401,PHELPS COUNTY REGIONAL MEDICAL CENTER,1000 WEST TENTH STREET,(573) 364-8899,GENERAL ACUTE CARE,37.95248953,-91.78598299,242
167684112,CENTRAL NEW YORK PSYCHIATRIC CENTER,9005 OLD RIVER RD,(315) 765-3600,PSYCHIATRIC,43.16743673,-75.30232149,89
663701,SOUTHEASTHEALTH,1701 LACEY STREET,(573) 334-4822,GENERAL ACUTE CARE,37.31073434,-89.53984582,263
5263703,LANDMARK HOSPITAL OF CAPE GIRARDEAU,3255 INDEPENDENCE STREET,(573) 335-1091,LONG TERM CARE,37.30787946,-89.57583917,30
3464633,CARROLL COUNTY MEMORIAL HOSPITAL,1502 NORTH JEFFERSON,(660) 542-1695,CRITICAL ACCESS,39.37691208,-93.49339038,25
167684163,MOHAWK VALLEY PSYCHIATRIC CENTER,1400 NOYES STREET,(315) 738-3800,PSYCHIATRIC,43.10016113,-75.26008732,89
2663901,BLACK RIVER COMMUNITY MEDICAL CENTER,217 PHYSICIANS PARK DRIVE,(573) 727-9080,GENERAL ACUTE CARE,36.77214562,-90.45755132,8
2963901,POPLAR BLUFF REGIONAL MEDICAL CENTER - WESTWOOD,2620 NORTH WESTWOOD BOULEVARD,(573) 785-7721,GENERAL ACUTE CARE,36.78558106,-90.4261255,38
3065251,FULTON MEDICAL CENTER,10 SOUTH HOSPITAL,(573) 642-3376,GENERAL ACUTE CARE,38.84344424,-91.96589736,37
3165251,FULTON STATE HOSPITAL,600 EAST 5TH,(573) 592-4100,PSYCHIATRIC,38.84713525,-91.93786546,89
9865301,BOTHWELL REGIONAL HEALTH CENTER,601 EAST 14TH STREET,(660) 826-8833,GENERAL ACUTE CARE,38.69957445,-93.22158611,145
9763775,PERRY COUNTY MEMORIAL HOSPITAL,434 NORTH WEST STREET,(573) 547-2530,CRITICAL ACCESS,37.73088242,-89.86563015,25
9663851,PEMISCOT COUNTY HEALTH CENTER,946 EAST REED,(573) 359-1372,GENERAL ACUTE CARE,36.23730747,-89.74070983,167
11764724,ELLETT MEMORIAL HOSPITAL,610 NORTH OHIO AVENUE,(660) 476-2111,CRITICAL ACCESS,38.19247494,-94.02125496,12
5664424,HARRISON COUNTY COMMUNITY HOSPITAL,2600 MILLER STREET,(660) 425-2211,CRITICAL ACCESS,40.26453881,-94.02565859,19
2764735,GOLDEN VALLEY MEMORIAL HOSPITAL,1600 NORTH SECOND STREET,(660) 890-7103,GENERAL ACUTE CARE,38.38967893,-93.768801,56
167684146,HUTCHINGS PSYCHIATRIC CENTER,620 MADISON STREET,(315) 426-3600,PSYCHIATRIC,43.04519375,-76.14054445,89
6865360,ROYAL OAKS HOSPITAL,307 NORTH MAIN,(660) 647-2182,PSYCHIATRIC,38.53413331,-93.51852932,41
8164067,LAFAYETTE REGIONAL HEALTH CENTER,1500 STATE STREET,(660) 259-2203,CRITICAL ACCESS,39.18972877,-93.87727791,32
6564093,WESTERN MISSOURI MEDICAL CENTER,403 BURKARTH ROAD,(660) 747-2500,GENERAL ACUTE CARE,38.76593328,-93.72229517,75
8265605,MERCY HOSPITAL AURORA,500 PORTER AVENUE,(417) 678-2122,CRITICAL ACCESS,36.96981498,-93.71010648,53
1565625,MERCY HOSPITAL CASSVILLE,94 MAIN STREET,(417) 847-6097,CRITICAL ACCESS,36.67478257,-93.87209284,18
1665708,COX MONETT HOSPITAL,801 NORTH LINCOLN AVENUE,(417) 354-1400,CRITICAL ACCESS,36.92700362,-93.93074698,25
10564085,RAY COUNTY MEMORIAL HOSPITAL,904 WOLLARD BOULEVARD,(816) 470-5432,CRITICAL ACCESS,39.26437785,-93.95742114,34
3664744,CEDAR COUNTY MEMORIAL HOSPITAL,1401 SOUTH PARK STREET EL,(417) 876-2511,CRITICAL ACCESS,37.86022532,-94.01701241,25
17864601,HEDRICK MEDICAL CENTER,2799 NORTH WASHINGTON STREET,(660) 646-1480,CRITICAL ACCESS,39.8171416,-93.55101621,25
18164116,SIGNATURE PSYCHIATRIC HOSPITAL,2900 CLAY EDWARDS DRIVE,(636) 477-2109,PSYCHIATRIC,39.15134801,-94.55182786,24
167684161,MID HUDSON FORENSIC PSYCHIATRIC CENTER,2834 ROUTE 17-M,(845) 374-8700,PSYCHIATRIC,41.40567172,-74.3925228,89
18265065,OSAGE BEACH CENTER FOR COGNITIVE DISORDERS,840 PASSOVER RD,(573) 302-0319,PSYCHIATRIC,38.13496351,-92.62888933,14
167684125,CREEDMOOR PSYCHIATRIC CENTER,79-25 WINCHESTER BLVD,(718) 464-7500,PSYCHIATRIC,40.74113951,-73.7315253,89
18363901,POPLAR BLUFF REGIONAL MEDICAL CENTER,3100 OAK GROVE ROAD,(573) 785-7721,GENERAL ACUTE CARE,36.78691061,-90.44325189,38
18465721,MERCY ORTHOPEDIC HOSPITAL SPRINGFIELD,3050 E RIVERBLUFF BOULEVARD,(417) 885-3000,SPECIAL,37.09895339,-93.23474195,48
18565804,MERCY REHABILITATION HOSPITAL SPRINGFIELD,5904 S SOUTHWOOD ROAD,(417) 227-9000,REHABILITATION,37.104586,-93.2356021,60
18963112,BARNES-JEWISH HOSPITAL - PSYCHIATRIC SUPPORT CENTER,5355 DELMAR BLVD,(314) 932-7110,PSYCHIATRIC,38.65387831,-90.27550162,50
14663108,KINDRED HOSPITAL - ST. LOUIS,4930 LINDELL BOULEVARD,(314) 361-8700,GENERAL ACUTE CARE,38.64307325,-90.26312421,60
10164154,ST. LUKE'S NORTHLAND HOSPITAL - BARRY ROAD,5830 NW  BARRY ROAD,(816) 891-6000,GENERAL ACUTE CARE,39.24898899,-94.64832907,97
75,ST LUKE'S EAST HOSPITAL LEE'S SUMMIT,100 NE ST LUKES BLVD,(816) 347-5000,GENERAL ACUTE CARE,38.94189729,-94.38152856,203
18064804,MERCY HOSPITAL JOPLIN,100 MERCY WAY,(417) 781-2727,GENERAL ACUTE CARE,37.0365134,-94.50970928,240
964116,NORTH KANSAS CITY HOSPITAL,2800 CLAY EDWARDS DRIVE NORTH,(816) 691-2000,GENERAL ACUTE CARE,39.14898758,-94.55116162,451
167684166,NEW YORK CITY CHILDREN'S CENTER QUEENS INPATIENT,74-03 COMMONWEALTH BLVD,(718) 264-4500,PSYCHIATRIC,40.74553675,-73.72574321,89
4164068,LIBERTY HOSPITAL,2525 GLENN HENDREN,(816) 781-7200,GENERAL ACUTE CARE,39.27524214,-94.42370721,226
3564057,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,(816) 698-7000,GENERAL ACUTE CARE,39.0495448,-94.34890382,221
6464108,CHILDREN'S MERCY HOSPITAL,2401 GILLHAM ROAD,(816) 234-3000,GENERAL ACUTE CARE,39.08408463,-94.5772711,314
6664132,RESEARCH MEDICAL CENTER,2316 EAST MEYER BOULEVARD,(816) 276-4000,GENERAL ACUTE CARE,39.00889984,-94.55812509,487
6764131,RESEARCH MEDICAL CENTER - BROOKSIDE CAMPUS,6601 ROCKHILL ROAD,(816) 276-4000,GENERAL ACUTE CARE,39.00723164,-94.57773096,487
7264111,ST. LUKE'S HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,(816) 932-2000,GENERAL ACUTE CARE,39.04743362,-94.59019592,564
7364108,TRUMAN MEDICAL CENTER - HOSPITAL HILL,2301 HOLMES STREET,(816) 404-3500,GENERAL ACUTE CARE,39.08453615,-94.57531678,199
7564063,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,(816) 282-5000,GENERAL ACUTE CARE,38.90363485,-94.33298166,64
764701,CASS REGIONAL MEDICAL CENTER,2800 E ROCK HAVEN ROAD,(816) 380-3474,CRITICAL ACCESS,38.66507203,-94.37749675,35
5764012,BELTON REGIONAL MEDICAL CENTER,17065 S. 71 HIGHWAY,(816) 348-1200,GENERAL ACUTE CARE,38.81581302,-94.50300191,71
364506,LONG TERM ACUTE CARE HOSPITAL MOSAIC LIFE CARE AT ST. JOSEPH,5325 FARAON STREET,(816) 271-5149,LONG TERM CARE,39.77235362,-94.77059772,41
167684192,SOUTH BEACH PSYCHIATRIC CENTER,777 SEAVIEW AVENUE,(718) 667-2300,PSYCHIATRIC,40.58201505,-74.08061727,89
464506,MOSAIC LIFE CARE AT ST. JOSEPH,5325 FARAON STREET,(816) 271-6000,GENERAL ACUTE CARE,39.77267961,-94.77088801,352
12663044,SSM DEPAUL HEALTH CENTER,12303 DEPAUL DRIVE,(314) 344-6000,GENERAL ACUTE CARE,38.75055654,-90.4337425,507
58,UNIVERSITY OF MINNESOTA MEDICAL CENTER-FAIRVIEW-EAST BANK-ER,500 HARVARD ST SE,(612) 273-3000,GENERAL ACUTE CARE,44.97237352,-93.23194052,89
14163128,MERCY HOSPITAL ST. LOUIS,615 SOUTH NEW BALLAS ROAD,(314) 251-6000,GENERAL ACUTE CARE,38.64563115,-90.44625338,859
11263301,SSM ST. JOSEPH HEALTH CENTER,300 1ST CAPITOL DRIVE,(636) 947-5076,GENERAL ACUTE CARE,38.78090867,-90.48462054,333
11663367,SSM ST. JOSEPH HOSPITAL WEST,100 MEDICAL PLAZA,(636) 625-5200,GENERAL ACUTE CARE,38.80279667,-90.77574675,116
7553226,CHILDRENS HSPTL OF WISCONSIN,9000 W WISCONSIN AVE,(414) 266-2000,GENERAL ACUTE CARE,43.042354,-88.024153,298
14863104,SSM HEALTH CARDINAL GLENNON CHILDREN'S MEDICAL CENTER,1465 SOUTH GRAND BOULEVARD,(314) 577-5613,GENERAL ACUTE CARE,38.62172491,-90.23910389,195
15563111,SSM HEALTH ST. LOUIS UNIVERSITY HOSPITAL,3635 VISTA,(314) 577-8000,GENERAL ACUTE CARE,38.62295605,-90.23868622,344
15054956,THEDA CLARK MED CTR,130 2ND ST WEST PAVILION,(920) 729-3100,GENERAL ACUTE CARE,44.18748956,-88.45338493,182
12154166,SHAWANO MED CTR,309 N BARTLETTE ST,(715) 526-2111,GENERAL ACUTE CARE,44.78442718,-88.61640764,25
4863090,MERCY HOSPITAL WASHINGTON,901 EAST 5TH STREET,(636) 239-8000,GENERAL ACUTE CARE,38.55259009,-91.00213473,148
4965041,HERMANN AREA DISTRICT HOSPITAL,509 WEST 18TH STREET,(573) 486-2191,CRITICAL ACCESS,38.69307813,-91.44958555,24
2265804,MERCY HOSPITAL SPRINGFIELD,1235 EAST CHEROKEE STREET,(417) 885-2000,GENERAL ACUTE CARE,37.17898237,-93.27527599,866
8463019,MERCY HOSPITAL JEFFERSON,1400 HIGHWAY 61 SOUTH,(636) 933-1000,GENERAL ACUTE CARE,38.19666946,-90.39360264,251
16065616,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",(417) 335-7000,GENERAL ACUTE CARE,36.65061008,-93.22186944,157
167684209,THEDACARE MEDICAL CENTER SHAWANO INC,100 COUNTRY ROAD B,(715) 526-2111,CRITICAL ACCESS,44.760534,-88.606696,25
1163501,NORTHEAST REGIONAL MEDICAL CENTER,315 SOUTH OSTEOPATHY,(660) 785-1000,GENERAL ACUTE CARE,40.19351194,-92.5890641,93
5065212,UNIVERSITY OF MISSOURI HEALTH CARE,ONE HOSPITAL DRIVE,(573) 882-4141,GENERAL ACUTE CARE,38.93838366,-92.32817811,89
10265613,CITIZENS MEMORIAL HOSPITAL,1500 NORTH OAKLAND AVE,(417) 328-6501,GENERAL ACUTE CARE,37.6264835,-93.42011395,86
3363703,SAINT FRANCIS MEDICAL CENTER,211 SAINT FRANCIS DRIVE,(573) 331-3000,GENERAL ACUTE CARE,37.30358194,-89.57114498,308
3265065,LAKE REGIONAL HEALTH SYSTEM,54 HOSPITAL DRIVE,(573) 348-8000,GENERAL ACUTE CARE,38.12063059,-92.68304349,116
15363110,ST. LOUIS CHILDREN'S HOSPITAL,ONE CHILDREN'S PLACE,(314) 454-6000,CHILDREN,38.63894385,-90.26417116,274
18664108,TRUMAN MEDICAL CENTER - HOSPITAL HILL 2 CENTER,1000 EAST 24TH STREET,(816) 404-3500,GENERAL ACUTE CARE,39.0842537,-94.57288161,199
18863110,BARNES-JEWISH HOSPITAL - NORTH,216 SOUTH KINGSHIGHWAY,(314) 747-3000,GENERAL ACUTE CARE,38.63637879,-90.26458281,1110
14363128,ST. ANTHONY'S MEDICAL CENTER,10010 KENNERLY ROAD,(314) 525-1000,GENERAL ACUTE CARE,38.50742341,-90.38001855,767
14563110,BARNES-JEWISH HOSPITAL,216 SOUTH KINGSHIGHWAY,(314) 747-3000,GENERAL ACUTE CARE,38.63567447,-90.26471606,1110
5654409,ASPIRUS LANGLADE HOSPITAL,112 E FIFTH ST,(715) 623-2331,GENERAL ACUTE CARE,45.141652,-89.139545,25
7353215,SELECT SPEC HOSPITAL LUKES CAMPUS,"2900 W OKLAHOMA AVE,5TH FL",(414) 649-6991,GENERAL ACUTE CARE,42.98882817,-87.95025177,29
3954935,ST AGNES HSPTL,430 E DIVISON ST,(920) 929-2300,GENERAL ACUTE CARE,43.77757679,-88.43096365,146
167684197,SPOONER HOSPITAL SYSTEM,1280 CHANDLER DR,(715) 635-2111,CRITICAL ACCESS,45.8414727,-91.87206809,25
167684224,WESTERN WISCONSIN HEALTH,1100 BERGSLIEN ST,(715) 684-1111,CRITICAL ACCESS,44.941339,-92.378301,25
167684196,SPOONER HOSPITAL SYS,819 ASH ST,(715) 635-2111,GENERAL ACUTE CARE,45.82559733,-91.89634651,25
167684225,WILLOW CREEK BEHAVIORAL HEALTH,1351 ONTARIO RD,(901) 969 3100,PSYCHIATRIC,44.47620914,-87.92416131,72
5326241,DAVIS MEDICAL CENTER,"812 GORMAN AVENUE, PO BOX 1484",(304) 636-3300,GENERAL ACUTE CARE,38.92825591,-79.85480019,90
2225309,THOMAS MEMORIAL HOSPITAL,4605 MACCORKLE AVE SW,(304) 766-3600,GENERAL ACUTE CARE,38.35486511,-81.72686652,241
4425301,ST FRANCIS HOSPITAL,333 LAIDLEY ST,(304) 347-6500,GENERAL ACUTE CARE,38.35346177,-81.63324072,142
2426554,FAIRMONT GENERAL HOSPITAL,1325 LOCUST AVENUE,(304) 367-7100,GENERAL ACUTE CARE,39.48367473,-80.1613545,207
1324701,BLUEFIELD REGIONAL MEDICAL CENTER,500 CHERRY ST,(304) 327-1100,GENERAL ACUTE CARE,37.25573232,-81.23550747,92
3526003,OHIO VALLEY MEDICAL CENTER,2000 EOFF STREET,(304) 234-0120,GENERAL ACUTE CARE,40.06007458,-80.72168064,218
4726062,WEIRTON MEDICAL CENTER,601 COLLIERS WAY,(304) 797-6000,GENERAL ACUTE CARE,40.39309518,-80.52789166,231
152826062,ACUITY SPECIALTY HOSPITAL OHIO VALLEY WEIRTON,"601 COLLIERS WAY,9TH FLOOR",(704) 283-7497,LONG TERM CARE,40.39325519,-80.52789795,20
2726504,HEALTHSOUTH MOUNTAINVIEW REGIONAL REHAB HOSPITAL,1160 VAN VOORHIS ROAD,(304) 598-1100,REHABILITATION,39.65648602,-79.96198365,96
625705,HEALTHSOUTH REHABILITATION HOSPITAL OF HUNTINGTON,6900 WEST COUNTRY CLUB DRIVE,(304) 733-1060,REHABILITATION,38.41888909,-82.33866826,62
152726301,HIGHLAND-CLARKSBURG HOSPITAL INC,3 HOSPITAL PLAZA,(304) 622-4951,PSYCHIATRIC,39.2717754,-80.37143889,89
3326505,MONONGALIA COUNTY GENERAL HOSPITAL,1200 JD ANDERSON DR,(304) 598-1200,GENERAL ACUTE CARE,39.66361557,-79.94694373,199
2125301,CHARLESTON SURGICAL HOSPITAL,1306 KANAWHA BLVD E,(304) 343-4370,GENERAL ACUTE CARE,38.34335473,-81.63005402,89
6026330,UNITED HOSPITAL CENTER,327 MEDICAL PARK DRIVE,(681) 342-1000,GENERAL ACUTE CARE,39.32831,-80.23946,292
12566534,SABETHA COMMUNITY HOSPITAL,14TH & OREGON,(785) 284-2121,GENERAL ACUTE CARE,39.89892954,-95.80812231,25
13767879,GREELEY COUNTY HOSPITAL,506 3RD STREET,(620) 376-4221,GENERAL ACUTE CARE,38.47033595,-101.7493949,50
7266502,VIA CHRISTI HOSPITAL IN MANHATTAN,1823 COLLEGE AVE,(785) 776-3322,GENERAL ACUTE CARE,39.20130921,-96.59893043,96
13302453,"WALDEN BEHAVIORAL CARE, LLC",9 HOPE AVENUE,(781) 647-6727,PSYCHIATRIC,42.369626,-71.249339,45
167684106,BOSTON CHILDREN'S,9 HOPE AVENUE,(781) 355-8555,CHILDREN,42.369124,-71.249607,11
2202115,DANA-FARBER CANCER INSTITUTE,450 BROOKLINE AVANUE,(617) 632-3000,GENERAL ACUTE CARE,42.337615,-71.108183,30
11102021,PAPPAS REHABILITATION HOSPITAL FOR CHILDREN,3 RANDOLPH STREET,(781) 828-2440,CHILDREN,42.17599054,-71.12525626,89
12402745,VIBRA HOSPITAL OF SOUTHWESTERN MASSACHUSETTS,4499 ACUSHNET AVENUE,(508) 995-6900,REHABILITATION,41.74072523,-70.94575361,90
9401605,ADCARE HOSPITAL OF WORCESTER INC,107 LINCOLN STREET,(508) 799-0534,REHABILITATION,42.27641208,-71.79491979,114
9501913,AMESBURY HEALTH CENTER,24 MORRILL PLACE,(978) 463-1000,GENERAL ACUTE CARE,42.8484144,-70.93338025,12
9802703,ARBOUR FULLER HOSPITAL,200 MAY STREET,(508) 761-8500,PSYCHIATRIC,41.92408385,-71.36112256,103
9602130,"ARBOUR HOSPITAL, THE",49 ROBINWOOD AVENUE,(232) 722-4400,PSYCHIATRIC,42.31581841,-71.11227314,136
9702146,ARBOUR HUMAN RESOURCE INSTITUTE,227 BABCOCK STREET,(617) 731-3200,PSYCHIATRIC,42.35077951,-71.12124228,66
12101904,BAY RIDGE HOSPITAL BEVERLY,60 GRANITE STREET,(781) 922-3000,PSYCHIATRIC,42.47162011,-70.95676093,62
1202215,BETH ISRAEL DEACONESS MEDICAL CENTER - WEST CAMPUS,ONE DEACONESS RD,(617) 632-7000,GENERAL ACUTE CARE,42.3379,-71.1092,405
3502492,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,148 CHESTNUT STREET,(781) 453-3000,GENERAL ACUTE CARE,42.2771,-71.2369,58
1901331,ATHOL MEMORIAL HOSPITAL,2033 MAIN STREET,(978) 249-3511,GENERAL ACUTE CARE,42.5855,-72.2089,25
6302186,BETH ISRAEL DEACONESS HOSPITAL MILTON,199 REEDSDALE ROAD,(617) 696-4600,GENERAL ACUTE CARE,42.2513,-71.0772,88
7001069,BAY STATE WING MEMORIAL HOSPITAL AND MEDICAL CENTERS,40 WRIGHT STREET,(423) 283-7651,GENERAL ACUTE CARE,42.1696,-72.3418,74
4302360,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,275 SANDWICH STREET,(508) 771-1800,GENERAL ACUTE CARE,41.9428,-70.6451,155
10902167,BOURNEWOOD HOSPITAL,300 SOUTH STREET,(617) 469-0300,PSYCHIATRIC,42.29831857,-71.14928568,89
10702559,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,830 COUNTY RD,(508) 563-2276,PSYCHIATRIC,41.68839954,-70.6023851,89
10102118,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,85 EAST NEWTON ST,(617) 266-8800,PSYCHIATRIC,42.33626713,-71.07069042,89
8102149,CAMBRIDGE HEALTH ALLIANCE - WHIDDEN MEMORIAL CAMPUS,103 GARLAND STREET,(617) 389-6270,GENERAL ACUTE CARE,42.4093,-71.0394,89
7402124,CARITAS CARNEY HOSPITAL,2100 DORCHESTER AVENUE,(781) 344-0600,GENERAL ACUTE CARE,42.2775,-71.0654,159
13801602,FAIRLAWN REHABILITATION HOSPITAL,189 MAY STREET,(508) 791-6351,REHABILITATION,42.26010659,-71.83538585,110
11901854,HEALTHSOUTH NEW ENGLAND REH AT LOWELL,"1071 VARNUM AVENUE,GROUND FLOOR",(978) 935-5050,REHABILITATION,42.64518936,-71.36692968,22
13701801,HEALTHSOUTH NEW ENGLAND REHABILITATION HOSPITAL,2 REHABILITATION WAY,(781) 935-5050,REHABILITATION,42.46344406,-71.1619463,168
10302131,HEBREW REHABILITATION CENTER,1200 CENTRE ST,(617) 325-8000,REHABILITATION,42.29680056,-71.13179781,455
11302026,HEBREW REHABILITATION CENTER AT DEDHAM,7000 GREAT MEADOW ROAD,(617) 363-8913,REHABILITATION,42.26653577,-71.19502243,220
10402130,LEMUEL SATTUCK HOSPITAL,170 MORTON ST,(617) 522-8110,PSYCHIATRIC,42.299581,-71.10174298,255
2802540,FALMOUTH HOSPITAL,100 TER HEUN DRIVE,(508) 548-5300,GENERAL ACUTE CARE,41.5642,-70.6223,95
4601550,HARRINGTON MEMORIAL HOSPITAL,100 SOUTH STREET,(508) 765-9771,GENERAL ACUTE CARE,42.0786,-72.0421,114
13002072,NEW ENGLAND SINAI HOSPITAL,"150 YORK STREET, PO BOX CS9105",(781) 344-0600,REHABILITATION,42.14462655,-71.09882863,157
101854,LOWELL GENERAL HOSPITAL,295 VARNUM AVENUE,(978) 937-6000,GENERAL ACUTE CARE,42.6472,-71.3421,239
901752,MARLBOROUGH HOSPITAL,157 UNION STREET,(508) 485-1121,GENERAL ACUTE CARE,42.3553,-71.5546,79
2901701,METROWEST MEDICAL CENTER - FRAMINGHAM CAMPUS,115 LINCOLN STREET,(508) 383-1000,GENERAL ACUTE CARE,42.2852,-71.4186,155
6402554,NANTUCKET COTTAGE HOSPITAL,57 PROSPECT STREET,(508) 228-1200,GENERAL ACUTE CARE,41.2752,-70.1008,19
4501970,NORTH SHORE MEDICAL CENTER  - SALEM CAMPUS,81 HIGHLAND AVENUE,(978) 741-1215,GENERAL ACUTE CARE,42.5111,-70.9068,268
10502114,SHRINERS' HOSPITAL FOR CHILDREN,51 BLOSSOM ST,(617) 722-3000,CHILDREN,42.36309255,-71.06630188,30
12701104,SHRINERS' HOSPITAL FOR CHILDREN,516 CAREW ST,(413) 787-2000,CHILDREN,42.12131503,-72.59237295,40
9740033,SPRING VIEW HOSPITAL,320 LORETTO ROAD,(270) 692-3161,GENERAL ACUTE CARE,37.56982888,-85.26145641,75
6142167,MONROE COUNTY MEDICAL CENTER,529 CAPP HARLAN RD,(270) 487-9231,GENERAL ACUTE CARE,36.6988825,-85.67646626,49
9340353,SAINT JOSEPH MOUNT STERLING,225 FALCON DRIVE,(859) 497-5018,GENERAL ACUTE CARE,38.07712125,-83.9452558,42
6342345,MUHLENBERG COMMUNITY HOSPITAL,440 HOPKINSVILLE STREET,(270) 338-8000,GENERAL ACUTE CARE,37.19653539,-87.1892945,90
742445,CALDWELL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,(270) 365-0300,CRITICAL ACCESS,37.11367431,-87.90960048,25
10442141,T J SAMSON COMMUNITY HOSPITAL,1301 NORTH RACE STREET,(270) 651-4159,GENERAL ACUTE CARE,37.01139239,-85.90451397,180
2240004,FLAGET MEMORIAL HOSPITAL,4305 NEW SHEPHERDSVILLE ROAD,(502) 350-5000,GENERAL ACUTE CARE,37.86165102,-85.52378583,40
7162450,RICHLAND MEMORIAL HOSPITAL,800 EAST LOCUST,(618) 395-2131,GENERAL ACUTE CARE,38.73654357,-88.07717289,90
6241472,MORGAN COUNTY ARH HOSPITAL,476 LIBERTY ROAD,(606) 743-3186,CRITICAL ACCESS,37.92003314,-83.26557551,25
9561938,SARAH BUSH LINCOLN HEALTH CENTER,"1000 HEALTH CENTER DRIVE, P O BOX 372",(217) 258-2572,GENERAL ACUTE CARE,39.48854118,-88.27310864,118
7608865,ST. LUKE'S HOSPITAL - WARREN CAMPUS,185 ROSEBERRY STREET,(908) 859-6700,GENERAL ACUTE CARE,40.70220506,-75.17812041,198
7707840,HACKETTSTOWN REGIONAL MEDICAL CENTER,651 WILLOW GROVE STREET,(908) 852-5100,GENERAL ACUTE CARE,40.8616841,-74.81600774,111
13107825,LITTLE HILL ALINA LODGE,61 WARDS ROAD,(800) 575-6343,SPECIAL,40.98150956,-74.93182335,89
7574523,PUSHMATAHA COUNTY-TOWN OF ANTLERS HOSPITAL AUTHORITY,510 EAST MAIN STREET,(580) 298-3341,GENERAL ACUTE CARE,34.23123227,-95.61473884,25
6474501,MCALESTER REGIONAL HEALTH CENTER,ONE CLARK BASS BOULEVARD,(918) 426-1800,GENERAL ACUTE CARE,34.93688174,-95.75092529,170
14174820,ROLLING HILLS HOSPITAL,1000 ROLLING HILLS LANE,(580) 436-3600,PSYCHIATRIC,34.78459567,-96.62745078,60
10973737,FAIRVIEW REGIONAL MEDICAL CENTER,523 EAST STATE ROAD,(580) 227-3721,CRITICAL ACCESS,36.27598778,-98.47452341,25
473651,ELKVIEW GENERAL HOSPITAL,429 WEST ELM STREET,(580) 726-3324,GENERAL ACUTE CARE,35.03777613,-99.09860687,38
